id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,评论人ID,评论人昵称,评论时间,评论内容,点赞次数
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,1017857371,7-鹿-7-龙-深,Wed Mar 06 20:15:19 +0800 2024,"<span class=""url-icon""><img alt=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" style=""width:1em; height:1em;"" /></span>鹿晗<span class=""url-icon""><img alt=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" style=""width:1em; height:1em;"" /></span>",2
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,2550687503,LH7_M_,Mon Mar 04 21:27:25 +0800 2024,"<a  href=""https://m.weibo.cn/p/index?extparam=%E9%B9%BF%E6%99%97&containerid=100808445f82de605876ac6058533ccf40d943"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png'></span><span class=""surl-text"">鹿晗</span></a>",0
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,7427540482,冷溺7,Mon Mar 04 12:21:15 +0800 2024,"<span class=""url-icon""><img alt=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" style=""width:1em; height:1em;"" /></span>",0
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,6923502446,陳長褆安,Mon Mar 04 10:48:58 +0800 2024,贵校有品位,0
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,6213812756,柳萋颖,Mon Mar 04 09:26:28 +0800 2024,"<span class=""url-icon""><img alt=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" style=""width:1em; height:1em;"" /></span>",0
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,7276293362,做一个健康的荷包蛋,Mon Mar 04 08:56:48 +0800 2024,"贵校仙品<span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span>",0
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,6384005387,小陈i吃辣,Mon Mar 04 02:25:45 +0800 2024,"超级好听<span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span>",0
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,5394100376,啸风真人,Mon Mar 11 12:58:24 +0800 2024,宿舍用毒油漆是不是你们干的？,1
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,6401231271,7号二极管,Sun Mar 03 18:41:05 +0800 2024,"青春<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>",1
5007898981696444,O3jui77k0,3204433793,西北农林科技大学,#小西下午茶#“因为有一个梦告诉我爱从不曾保留才勇敢了我”——鹿晗《我们的明天》(via:L人民文娱的微博视频),,,,小西下午茶,7,21,647,2024-03-03 17:53,软绵绵小西Android,,"http://f.video.weibocdn.com/o0/QIuFKJ50lx07X4T7Q1kI01041201wZSC0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741876990&ssig=kO%2BcVkQJ99&KID=unistore,video",,陕西,蓝V,6612954879,清早的一只小鹿,Sat Mar 09 22:04:36 +0800 2024,仙品！！！,0
