id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,评论人ID,评论人昵称,评论时间,评论内容,点赞次数
5007063643852572,O2XKYgaeg,7895355182,文化芝士分子,罗翔教授中南大学演讲（完整版）L文化芝士分子的微博视频,,,,,70,1,56,2024-03-01 10:34,iPhone客户端,,"http://f.video.weibocdn.com/o0/oqOcRtdllx08cWgdgTTW01041207YJOW0E030.mp4?label=mp4_hd&template=640x360.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1741878461&ssig=mpiAjXkoT%2F&KID=unistore,video",,江西,黄V,7691118971,文学书单君,Fri Mar 01 10:54:27 +0800 2024,转发微博,0
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,5335804578,财从四面八方来0621,Fri Mar 01 18:01:03 +0800 2024,"现在好多人在延迟看护心<span class=""url-icon""><img alt=""[666]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6c/2022_666_org.png"" style=""width:1em; height:1em;"" /></span>",17
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,6614961515,亚亚啊a,Fri Mar 01 18:32:50 +0800 2024,"哈哈哈哈哈哈昊也仙品<span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span>",9
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,6253673327,喝一口好椰茶,Sat Mar 23 11:23:01 +0800 2024,好搞笑啊哈哈哈,0
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,6351152667,黎巷北街,Sat Mar 16 10:22:47 +0800 2024,护心好看！,1
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,3861938970,明天也要爱自己,Fri Mar 01 22:36:46 +0800 2024,我们小护心出息了,6
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,2269117034,Lay_winni,Wed Mar 06 04:19:42 +0800 2024,刚熬夜两天刷完40集，上头,0
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,5110740350,ai昊也昊也天天开心,Fri Mar 01 22:50:30 +0800 2024,啊啊啊！今天也推给我了！！！,5
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,7821872729,爱嗑CP的糯糯,Sat Mar 02 00:08:22 +0800 2024,啊啊啊啊,2
5007168615744525,O30uho6pD,6207636763,逢忆Chann,昊也超话#昊也奔赴泼天富贵#中南大学你也在嗑我们昊也啊……,,,,昊也奔赴泼天富贵,0,13,203,2024-03-01 17:31,昊也超话,https://wx4.sinaimg.cn/large/006M6BTBgy1hnbmhftu8pj30z017an38.jpg,,,广东,普通用户,6705575241,風鈴媽咪2018,Fri Mar 01 17:54:44 +0800 2024,"護心YYDS <span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span>",5
5007405714505780,O36EHiU9S,1940278982,广州杨向宏,建议作者来长沙岳麓山下的湖南大学、湖南师大、中南大学看看，看这三所大学没有围墙。湖南大学、湖南师大连大门都没有，也没有任何影响教学的事件发生。还位于景区呢,,,,,0,2,9,2024-03-02 09:13,iPhone 15 Pro Max,"https://wx4.sinaimg.cn/large/73a64ec6gy1hncdpozjyoj20zu25onfv.jpg,https://wx2.sinaimg.cn/large/73a64ec6gy1hncdppsfb1j20zu25o7r2.jpg,https://wx4.sinaimg.cn/large/73a64ec6gy1hncdpqgjuoj20zu25o4qp.jpg",,,湖南,红V,2160439023,王科学委员,Sat Mar 02 09:19:39 +0800 2024,同意，那三所大学确实是敞开的，挺好。,1
5007405714505780,O36EHiU9S,1940278982,广州杨向宏,建议作者来长沙岳麓山下的湖南大学、湖南师大、中南大学看看，看这三所大学没有围墙。湖南大学、湖南师大连大门都没有，也没有任何影响教学的事件发生。还位于景区呢,,,,,0,2,9,2024-03-02 09:13,iPhone 15 Pro Max,"https://wx4.sinaimg.cn/large/73a64ec6gy1hncdpozjyoj20zu25onfv.jpg,https://wx2.sinaimg.cn/large/73a64ec6gy1hncdppsfb1j20zu25o7r2.jpg,https://wx4.sinaimg.cn/large/73a64ec6gy1hncdpqgjuoj20zu25o4qp.jpg",,,湖南,红V,7493781367,farmer666668,Sat Mar 02 09:20:40 +0800 2024,我们三个学校互相串门，好好的,0
